48142,46565
48142,48134
48145,45367
48145,48138
48145,47750
48144,48557
48144,48462
48144,47996
48144,46550
48139,48558
48139,48556
48139,48604
48139,45396
48106,46575
48106,45395
48106,46585
48433,45393
48433,48597
48150,45394
48150,48111
48150,48434
48150,46544
48107,48586
48107,46579
48107,48127
48102,45379
48102,46586
48102,48553
48102,45780
48137,48113
48137,46577
48137,45366
48137,48570
48151,48104
48151,46544
48151,45387
48151,46553
48126,48112
48126,45377
48126,48562
48126,48594
47379,48361
47379,47383
47379,47646
47582,46340
47582,47393
47580,45702
47580,46356
47580,47355
47580,45221
47561,47623
47561,48377
47561,47355
47400,47575
47400,45187
47400,45237
47351,47645
47351,48366
47351,47575
47588,46345
47588,47606
47588,47604
47378,46335
47378,47564
47563,47564
47563,51956
47589,45693
47589,45695
47589,47568
47589,47549
47555,48354
47555,51957
47555,46333
47555,45228
47383,46355
47383,47598
47383,48361
47370,45700
47370,46331
47370,45226
47395,45225
47395,45229
47585,46340
47585,47565
47585,47597
47583,47557
47583,46354
47551,47399
47551,48399
47578,46342
47578,48359
47578,45671
47562,48362
47562,45701
47562,48277
47562,47587
47591,46353
47591,47593
45706,47595
45670,47592
45670,45235
45699,45226
45699,47645
45699,47375
45699,45680
45703,45189
45703,45682
45703,48385
45703,45219
45697,47590
45697,51957
45700,47390
45700,46331
51960,47603
51960,45708
51960,47557
45701,51959
45701,45196
45710,47596
45710,45185
51965,47603
51965,45191
47381,47399
47381,45660
45712,45588
45712,47368
45711,48376
45711,47559
45711,46383
45695,47548
51959,47590
45579,45191
45708,45686
45707,47665
45707,47672
45702,47567
45702,45189
48690,48309
48690,45665
48288,45671
48288,48092
48287,46030
48287,48671
48298,46073
48298,45586
48298,45573
48681,48302
48681,46081
48681,48301
48293,48310
48293,46077
48286,47397
48283,46079
48283,48317
48283,48300
48283,45581
48294,48582
48693,48300
48693,45581
48282,48316
48282,48691
48284,45576
48284,48692
48290,47363
48290,46066
48290,45683
48289,48581
48289,48686
48289,48292
48292,46076
48291,46071
48291,48303
48291,45668
48299,48316
48299,48315
48299,48675
48295,48312
48295,48688
48296,46070
46083,46060
46083,45677
46081,48302
46078,48316
46075,48687
46075,45178
46076,48432
46076,46045
46076,46061
48581,46031
48280,48309
46074,48301
46073,48315
46073,48675
46066,48303
46079,48300
46080,48662
46080,45677
46080,45587
46080,48304
46070,46039
48582,46058
46082,48314
46071,48640
46069,48666
46069,48317
48092,45578
46360,46746
46360,48393
46360,48394
48033,48364
48033,46117
48033,44969
48033,46782
48034,46174
